"PR2S019023",2125,"CYPRESS LAKE 06","Broward","731 SE 15TH ST 6","POMPANO","FL","330609439",4,03/01/1960,"Approved","Incorporated","MA00010633","CYPRESS LAKE #6, INC.","C/O LUCINDA R SCARPA","731 SE 15TH STREET #2","POMPANO BEACH","FL","33060"
"PR2S018509",2063,"CYPRESS LAKE 07","Broward","741 SE 15TH ST 7","POMPANO","FL","330609440",4,04/01/1961,"Approved","Incorporated","MA00005642","CYPRESS LAKE NO 7 INC","C/O AMEGA DEAN, PRESIDENT","741 E MCNAB ROAD, UNIT 4","POMPANO BEACH","FL","33060"
"PR2S017986",2007,"CYPRESS LAKE 08","Broward","751 SE 15TH ST 8","POMPANO","FL","330609441",4,06/01/1962,"Approved","Incorporated","MA00000671","CYPRESS LAKE #8 INC",,"751 E MCNAB ROAD #4","POMPANO BEACH","FL","33060"
"PR2S017455",1947,"CYPRESS LAKE 09","Broward","761 SE 15TH ST","POMPANO","FL","33060",4,02/01/1962,"Approved","Incorporated","MA00011491","CYPRESS LAKE NO 9, INC.",,"761 SE 15TH ST UNIT 4","POMPANO BEACH","FL","33060"
"PR2S016520",1845,"CYPRESS LAKE 10","Broward","1411 SE 9TH AVE 10","POMPANO","FL","330609555",4,06/05/1962,"Approved","Incorporated","MA00006512","CYPRESS LAKE NO 10 INC","C/O LOIS SPECKMAN","1411 SE 9TH AVE #3","POMPANO BEACH","FL","33060"
"PR2S015992",1795,"CYPRESS LAKE 11","Broward","751 SE 9TH AVE","POMPANO","FL","33062",4,11/01/1962,"Approved","Incorporated","MA00001549","CYPRESS LAKE #11 INC.",,"1401 SE 9TH AVE #3","POMPANO BEACH","FL","33060"
"PR2X015364",2425,"CYPRESS LAKE 12","Broward","1371 SE 9TH AVE 12","POMPANO","FL","330609553",4,01/01/1963,"Approved","Incorporated","MA00012382","CYPRESS LAKE # 12 INC","C/O DON INMAN","1051 SE 9TH AVE","POMPANO BEACH","FL","33060"
"PR2S018901",2110,"CYPRESS LAKE EAST 1","Broward","707B SE 7TH AVE 1","POMPANO","FL","330609501",4,04/01/1957,"Approved","Delinquent","MA00007379","CYPRESS LAKE EAST # 1 INC","C/O ANDREA BENNETT, ASSN TREASURER","1410 SE 7 AVE APT 3","POMPANO BEACH","FL","33060"
"PR2S018384",2051,"CYPRESS LAKE EAST 2","Broward","700 SE 7TH AVE 2","POMPANO","FL","330609548",18,01/01/1964,"Approved","Incorporated","MA00014920","CYPRESS LAKE EAST # 2, INC",,"700 SE 7TH AVE #2","POMPANO BEACH","FL","330609548"
"PR2S017864",1991,"CYPRESS LAKE EAST 3","Broward","701 SE 7TH AVE 3","POMPANO","FL","330609550",16,01/01/1964,"Approved","Incorporated","MA00009908","CYPRESS LAKE EAST # 3, INC",,"701 SE 7TH AVE #3","POMPANO BEACH","FL","330609550"
"PR2S017322",1936,"CYPRESS LAKE EAST 4","Broward","711 SE 7TH AVE 4","POMPANO","FL","330609552",10,03/01/1968,"Approved","Incorporated","MA00004927","CYPRESS LAKE EAST # 4, INC",,"711 SE 7TH AVE #4","POMPANO BEACH","FL","330609552"
"PR2S016780",1878,"CYPRESS LAKE EAST 5","Broward","708 SE 7TH AVE 5","POMPANO","FL","330609546",16,01/01/1968,"Approved","Incorporated","MA00015777","CYPRESS LAKE EAST # 5, INC",,"708 SE 7TH AVE #5","POMPANO BEACH","FL","330609546"
"PR2S016618",1855,"CYPRESS RIDGE APTS","Broward","1401 SE 7TH AVE","POMPANO","FL","330609432",16,01/30/1964,"Approved","Incorporated","MA00010768","CYPRESS RIDGE APTS., INC.",,"1401 SE 7TH AVE","POMPANO BEACH","FL","330609432"
"PR2V020005",2273,"DALE VILLAGE, A MOBILE HOME PARK COOP","Broward","5001 HALLANDALE BEACH BLVD","PEMBROKE PARK","FL","330234255",329,06/01/1984,"Approved","Incorporated","MA00018535","DALE VILLAGE, INC.",,"4901 SW 27TH CT","PEMBROKE PARK","FL","330234252"
"PR2510",2525,"DAYTONA TWIN OAKS","Volusia","2300 NOVA RD","SOUTH DAYTONA","FL","32119",50,06/19/2006,"Approved","Incorporated","MA67878","DAYTONA TWIN OAKS HOMEOWNER'S ASSN INC","C/O GERALD HARRY","2300 S NOVA RD # 49","SOUTH DAYTONA","FL","32119"
"PR2S018119",2020,"DEAUVILLE TERRACE","Broward","2541 N.E. 11TH STREET","POMPANO","FL","330624152",32,01/01/1966,"Approved","Delinquent","MA00006663","DEAUVILLE TERRACE, INC.",,"2541 NE 11TH STREET UNIT 109","POMPANO BEACH","FL","33062"
"PR2S017585",1960,"DEAUVILLE WEST, THE","Broward","3201 S.E. 10TH STREET","POMPANO","FL","330626525",23,01/01/1962,"Approved","Incorporated","MA00001695","DEAUVILLE WEST, INC., THE",,"3201 S.E. 10TH STREET","POMPANO BEACH","FL","330626525"
"PR2S019172",2143,"DEAUVILLE, THE","Broward","3215 S.E. 10TH STREET","POMPANO BEACH","FL","330626524",24,01/01/1967,"Approved","Incorporated","MA00000812","DEAUVILLE, INC., THE","C/O PEGGY OPARA","3215 SE 10TH ST # 202","POMPANO BEACH","FL","33062"
"PR2516",2531,"DEER CREEK GOLF & TENNIS RV RESORT, PH TWO, A FL COOP","Polk","42749 US HWY 27 N","DAVENPORT","FL","33837",167,07/31/2006,"Approved","Incorporated","MA68885","DEER CREEK GOLF AND TENNIS RV RESORT, PHASE TWO, A FLA COOP CORP","C/O SENTRY MANAGEMENT, INC.","2180 W. STATE RD 434 STE. 5000","LONGWOOD","FL","32779"
"PR2S017050",1907,"DEERFIELD MANOR CLUB","Broward","633 NE 21ST AVE","DEERFIELD","FL","334413836",38,01/01/1960,"Approved","Incorporated","MA00009196","DEERFIELD MANOR CLUB, INC.","C/O DITZ AND ASSOCIATES","107 MYRTLE AVE","WILLARD","OH","44890"
"PR2S016501",1842,"DEERFIELD SURF CLUB","Broward","1960 NE 1ST ST","DEERFIELD BEACH","FL","334414501",28,01/01/1962,"Approved","Incorporated","MA00004218","DEERFIELD SURF CORP","C/O KLAYNE HUSKES","12 OVERLOOK DR","WALLINGFORD","CT","06492"
"PR2S019067",2135,"DEL MAR CLUB","Collier","1300 GULF SHORE BLVD N","NAPLES","FL","339404938",82,11/01/1967,"Approved","Incorporated","MA00009361","DEL MAR CLUB, INC","C/O SANDCASTLE COMMUNITY MANAGMENT","9150 GALLERIA COURT SUITE 201","NAPLES","FL","34109"
"PR2S015970",1792,"DELRADO","Broward","1470 S OCEAN BLVD","POMPANO","FL","330627334",36,06/12/1956,"Approved","Incorporated","MA00015060","DELRADO, INC.",,"1470 S OCEAN BLVD","POMPANO BEACH","FL","330627334"
"PR2V024709",2386,"DESOTO PLACE PARK, A RESIDENTIAL COOP","Sarasota","1100 UNIVERSITY PARKWAY","SARASOTA","FL","34234",68,12/29/1997,"Approved","Incorporated","MA00023025","DESOTO PLACE PARK, INC.","C/O ADVANCED MANAGEMENT INC","9031 TOWN CENTER PARKWAY #1","BRADENTON","FL","34202-4175"
"PR2S018881",2107,"DIPLOMAT GARDEN APTS","Broward","801 N.E. 8TH STREET","HALLANDALE","FL","330092624",70,09/26/1959,"Approved","Incorporated","MA00005066","DIPLOMAT GARDEN APTS., INC","C/O DAVID STANDEN - REGISTERED AGENT","851 ATLANTIC SHORES BLVD # 129","HALLANDALE BEACH","FL","33009"
"PR2V023460",2355,"DONOVAN'S PARK COOP","Pinellas","16940 US 19 N","CLEARWATER","FL","34624",155,12/30/1994,"Approved","Incorporated","MA00021765","DONOVAN'S PARK COOPERATIVE, INC.",,"16940 U.S. 19 NORTH, OFC 401","CLEARWATER","FL","33764"
"PR2V023656",2361,"DORAL RO ASSN INC","Pinellas","29250 US HWY 19 N","CLEARWATER","FL","34621",527,06/30/1995,"Approved","Incorporated","MA00021952","DORAL RO ASSOCIATION INC",,"29250 US HWY 19 N","CLEARWATER","FL","33761"
"PR2S018366",2048,"DORCHESTER THE","Broward","200 N OCEAN BLVD","DELRAY BEACH","FL","334837160",20,07/27/1966,"Approved","Incorporated","MA00000100","DORCHESTER INC THE","C/O JOHN DRAGISIC, PRESIDENT","200 N OCEAN BLVD #7S","DELRAY BEACH","FL","33483"
"PR2S017465",1948,"DREW GARDENS APTS UNIT 2","Pinellas","1329 DREW ST","CLEARWATER","FL","346155112",16,10/02/1964,"Approved","Incorporated","MA00010915","DREW GARDENS APTS UNIT II, INC","C/O ON THE COURSE LLC"," PO BOX 941","INDIAN ROCKS BEACH","FL","33785"
"PR2S016534",1848,"DREW RIDGE APTS A","Pinellas","1221 DREW STREET","CLEARWATER","FL","34615-4921",22,07/28/1966,"Approved","Incorporated","MA00005935","DREW RIDGE APTS A INC","C/O WANEK PROPERTY MANAGEMENT","2155 NE COACHMAN RD","CLEARWATER","FL","33765"
"PR2S016013",1798,"DREW RIDGE APTS B","Pinellas","1221 DREW ST","CLEARWATER","FL","346154921",22,12/14/1966,"Approved","Incorporated","MA00000960","DREW RIDGE APTS B INC","C/O AMERI-TECH PROPERTY MANAGEMENT","24701 US HWY 19 N SUITE 102","CLEARWATER","FL","33763"
"PR2S015461",1734,"DREW RIDGE APTS C","Pinellas","1221 DREW ST","CLEARWATER","FL","346154921",14,02/21/1967,"Approved","Incorporated","MA00011788","DREW RIDGE APTS C INC","C/O WANEK PROPERTY MANAGEMENT","2155 NE COACHMAN ROAD","CLEARWATER","FL","33756"
"PR2S018919",2115,"DREW RIDGE APTS D","Pinellas","1221 DREW ST","CLEARWATER","FL","346154921",14,05/31/1967,"Approved","Incorporated","MA00002539","DREW RIDGE APTS D INC","C/O  WANEK PROPERTY MANAGEMENT","2155 NE COACHMAN ROAD","CLEARWATER","FL","33765"
"PR2S018399",2055,"DREW RIDGE APTS E","Pinellas","1221 DREW ST","CLEARWATER","FL","346154921",14,05/31/1967,"Approved","Incorporated","MA00013393","DREW RIDGE APTS E INC","C/O Premier Management Services","495 ALTERNATE 19 #1532","PALM HARBOR","FL","34682"
"PR2S017723",1974,"DRIFTWOOD APTS","Palm Beach","2655 LAKE DR","RIVIERA BEACH","FL","334043897",8,02/06/1961,"Approved","Incorporated","MA00003398","DRIFTWOOD APTS., INC.",,"2655 LAKE DR","RIVIERA BEACH","FL","33404"
"PR2V021698",2304,"DROP ANCHOR MOBILE HOMEOWNERS COOP","Collier","414 PAPAYA ST","GOODLAND","FL","34140",67,04/19/1990,"Approved","Incorporated","MA00020130","DROP ANCHOR MOBILE HOMEOWNERS ASSOC., INC.",," PO BOX 308","GOODLAND","FL","34140"
"PR2V019814",2270,"DUNEDIN MOBILE MANOR MOBILE HOME PARK, A COOP","Pinellas","130 PATRICIA AVE","DUNEDIN","FL","34698",121,06/21/1984,"Approved","Incorporated","MA00018273","DUNEDIN PALMS HOMEOWNERS ASSOC INC",,"130 PATRICIA AVE LOT 19","DUNEDIN","FL","34698"
"PR2558",2577,"Drew Garden Apts","Pinellas","1345 DREW STREET","CLEARWATER","FL","33755",16,12/31/1974,"Approved","Incorporated","MA70857","Drew Gardens Apartments, Inc","C/O ENSUVI PROPERTY MANAGEMENT INC","610 E ZACK ST SUITE 110-4250","TAMPA","FL","33602"
"PR2559",2578,"EAGLES NEST RESIDENTS INC","Pinellas","7801 34TH AVE N","ST. PETERSBURG","FL","33710",99,07/31/1989,"Approved","Incorporated","MA70875","EAGLES NEST RESIDENTS INC","C/O LAMONT MANAGEMENT, INC","205 104TH AVE","TREASURE ISLAND","FL","33706"
"PR2V005829",2220,"EAST WIND BEACH CLUB, A COOP","Palm Beach","150 N OCEAN BLVD","DELRAY BEACH","FL","334837044",45,01/01/1979,"Approved","Incorporated","MA00013758","EAST WIND BEACH CLUB",,"150 N OCEAN BLVD","DELRAY BEACH","FL","334837044"
"PR2S016635",1858,"EASTERN SHORES COMMUNITY APTS","Dade","3701 NE 170TH ST","NORTH MIAMI BEACH","FL","331603126",28,01/01/1960,"Approved","Incorporated","MA00009229","EASTERN SHORES COMMUNITY APTS., INC.",,"3741 NE 170TH ST","NORTH MIAMI BEACH","FL","331603126"
"PR2S015712",1764,"EASTVIEW HOUSE","Dade","636 MERIDIAN AVE","MIAMI BEACH","FL","331396434",14,07/21/1961,"Approved","Incorporated","MA00004244","EASTVIEW HOUSE, INC","C/O CAM MANAGEMENT SERVICE CORP"," PO BOX 5103","HIALEAH","FL","33014-1103"
"PR2S018656",2080,"EDGEWATER ARMS, THE","Broward","3600 GALT OCEAN DR","FORT LAUDERDALE","FL","333087654",86,10/29/1957,"Approved","Incorporated","MA00010082","EDGEWATER ARMS, INC., THE",,"3600 GALT OCEAN DR","FORT LAUDERDALE","FL","333087654"
"PR2V024672",2385,"EDGEWATER PINES ROC, INC.","Pinellas","10399 - 67TH AVENUE NORTH","SEMINOLE","FL","33772",130,01/20/1998,"Approved","Incorporated","MA00022984","EDGEWATER PINES ROC, INC.",,"10399 - 67TH AVENUE NORTH","SEMINOLE","FL","33772"
"PR2V018695",2260,"EIGHT HOMES, INC.","Dade","228 NW 34TH ST","MIAMI","FL","331273457",8,01/01/1944,"Approved","Incorporated","MA00005101","EIGHT HOMES, INC.","C/O PENINSULA REAL ESTATE INC","2026 SW 1ST STREET SUITE 6","MIAMI","FL","33135"
"PR2S017605",1963,"EIGHTY-SECOND TERRACE INC","Dade","411 82ND TER","MIAMI BEACH","FL","331414903",8,01/01/1950,"Approved","Incorporated","MA00012652","EIGHTY SECOND TERRACE, INC","C/O ROBERT POWELL","411-82 TERR. #8","MIAMI BEACH","FL","33141"
"PR2S017063",1910,"EL RANCHO APTS","Broward","450 LAYNE BLVD","HALLANDALE","FL","330096553",20,01/01/1963,"Approved","Incorporated","MA00007657","EL RANCHO APTS INC",,"450 LAYNE BLVD","HALLANDALE","FL","33009"
"PR2V024874",2387,"EL RANCHO VILLAGE, A RESIDENTIAL COOP","Manatee","508 44TH AVENUE EAST","BRADENTON","FL","34203",624,10/16/1998,"Approved","Incorporated","MA00023189","EL RANCHO VILLAGE, INC.",,"508 44TH AVENUE EAST","BRADENTON","FL","34203"
"PR2V022347",2330,"EL REY RO ASSN INC","Pinellas","4684 - 67TH WAY N","ST. PETERSBURG","FL","33709",56,01/29/1993,"Approved","Incorporated","MA00020735","EL REY R.O. ASSOCIATION, INC.","C/O CREATIVE MANAGEMENT","5510 RIVER RD SUITE 104","NEW PORT RICHEY","FL","34652"
"PR2V018718",2261,"EL SERENO APTS","Broward","500 HENDRICKS IS","FORT LAUDERDALE","FL","333013771",4,10/28/1952,"Approved","Delinquent","MA00002684","500 HENDRICKS LLC","C/O ALBERT CHAUVET","2400 SUNRISE KEY BLVD","SUNRISE","FL","33304"
"PR2S015984",1794,"EMERALD HOUSE","Palm Beach","219 LAKEVIEW AVE","LANTANA","FL","334621822",20,06/19/1961,"Approved","Incorporated","MA00013531","EMERALD HOUSE, INC.",,"219 LAKEVIEW AVE","LANTANA","FL","33462"
"PR2V026402",2416,"EMERALD LAKES CO-OP INC","Lake","1401 W HWY 50 BOX 233","CLERMONT","FL","34711",211,04/24/2000,"Approved","Incorporated","MA00024787","EMERALD LAKES CO-OP, INC",,"1401 WEST HWY 50","CLERMONT","FL","34711"
"PR2S015432",1730,"EMMY LOU OF NAPLES (THE BILLOWS)","Collier","2601 GULF SHORE BLVD N","NAPLES","FL","339404310",48,05/12/1966,"Approved","Incorporated","MA00008522","EMMY LOU OF NAPLES, INC. (THE BILLOWS)",,"2601 GULF SHORE BLVD N","NAPLES","FL","34103"
"PR2V021492",2301,"ENCHANTING ACRES MOBILE HOME PARK, A COOPERATIVE","Collier","2 ENCHANTING BOULEVARD","NAPLES","FL","33962",169,01/11/1990,"Approved","Delinquent","MA00019955","ENCHANTING ACRES CO-OP, INC.","C/O SUNBURST MGMT"," PO BOX 110339","NAPLES","FL","34108"
"PR2V020015",2274,"ENCHANTING SHORES CO-OP, INC.","Collier","17 TURQUOISE AVE","NAPLES","FL","339618297",365,02/05/1988,"Approved","Incorporated","MA00018553","ENCHANTING SHORES CO-OP INC",,"17 TURQUOISE AVE","NAPLES","FL","341148226"
"PR2S018892",2108,"EQUALITY HOUSE","Dade","901 10TH ST","MIAMI BEACH","FL","331395301",14,04/28/1961,"Approved","Incorporated","MA00003537","EQUALITY HOUSE, INC.","C/O ROYAL PROPERTY MANAGEMENT","1235 ALTON RD SUITE A","MIAMI BEACH","FL","33139"
"PR2S017484",1952,"ESQUIRE APARTMENTS, INC.","Broward","3525 POLK ST","HOLLYWOOD","FL","330216838",16,01/01/1962,"Approved","Incorporated","MA00009364","ESQUIRE APARTMENTS, INC.","C/O GISELA ARROYA","3525 POLK STREET #10","HOLLYWOOD","FL","33021"
"PR2V016203",2244,"ESQUIRE HOUSE OF MIAMI BEACH","Dade","4720 PINETREE DRIVE","MIAMI BEACH","FL","331403155",48,01/01/1960,"Approved","Incorporated","MA00014378","ESQUIRE HOUSE OF MIAMI BEACH, INC.","C/O ANNE ALEXIS MICHEL","4710 PINE TREE DRIVE UNIT 33","MIAMI BEACH","FL","33140"
"PR2X016473",2446,"ESSEX GARDEN APTS","Dade","258 E 4TH AVE","HIALEAH","FL","33010",112,01/01/1974,"Approved","Incorporated","MA00004389","ESSEX GARDEN APARTMENTS INC","C/O ANISSIA MORFFI, ASSN TREASURER","301 E 4TH  AVE #5","HIALEAH","FL","33010"
"PR2S015939",1785,"EVER-APRIL APARTMENTS","Broward","8 BRINY AVE","POMPANO BEACH","FL","33062",29,10/01/1956,"Approved","Incorporated","MA00015225","EVER APRIL APTS., INC.","C/O JOANNE JAKAB","8 BRINY AVE","POMPANO BEACH","FL","33062"
"PR2S015321",1720,"FAIRBANKS MANOR","Broward","3205 SE 7TH ST","POMPANO BEACH","FL","33062",18,12/31/1959,"Approved","Incorporated","MA00001960","FAIRBANKS MANOR, INC.",,"3205 SE 7TH ST","POMPANO BEACH","FL","330626227"
"PR2S018271",2037,"FAIRBANKS TERRACE","Broward","1105 S RIVERSIDE DR","POMPANO BEACH","FL","330626542",20,01/14/1961,"Approved","Incorporated","MA00007796","FAIRBANKS TERRACE, INC.","C/O JSB PROPERTY MANAGEMENT"," PO BOX 50373","LIGHTHOUSE POINT","FL","33074"
"PR2S017741",1976,"FAIRBANKS TERRACE SOUTH","Broward","1201 S RIVERSIDE DR","POMPANO BEACH","FL","330626543",26,10/02/1962,"Approved","Incorporated","MA00002823","FAIRBANKS TERRACE SOUTH, INC.","C/O WATERHOUSE REAL ESTATE INVESTMENTS","224 COMMERCIAL BLVD. SUITE 203","LAUDERDALE-BY-THE-SE","FL","33308"
"PR2S017204",1922,"FAIRMONT HOUSE","Dade","2700 NE 135TH ST","NORTH MIAMI","FL","331813543",56,05/31/1977,"Approved","Incorporated","MA00013668","FAIRMONT HOUSE, INC.",,"2700 NE 135TH ST, APT # 39","NORTH MIAMI","FL","33181"
"PR2S003694",1704,"FAIRVIEW VILLAGE","Polk","7025 FAIRVIEW VILLAGE CIR SR 544","WINTER HAVEN","FL","33881",99,05/22/1979,"Approved","Incorporated","MA00008665","FAIRVIEW VILLAGE ASSN INC",,"7025 FAIRVIEW VILLAGE CIR","WINTER HAVEN","FL","338819215"
"PR2V004429",2217,"FAIRWAY VILLAGE RESIDENTS ASSN INC","Pinellas","1100 BELCHER RD S","LARGO","FL","346413325",751,04/24/1984,"Approved","Incorporated","MA00015014","FAIRWAY VILLAGE RESIDENTS ASSN INC",,"1100 BELCHER RD S","LARGO","FL","346413325"
"PR2S019214",2152,"FAIRWAYS APARTMENTS, THE","Broward","500 NE 14TH AVE","HALLANDALE","FL","330093605",99,01/01/1968,"Approved","Incorporated","MA00003685","FAIRWAYS APTS INC THE",,"500 NE 14TH AVE","HALLANDALE","FL","330093605"
"PR2S018681",2084,"FAIRWAYS NORTH","Broward","700 NE 14TH AVE","HALLANDALE","FL","330092732",99,06/15/1967,"Approved","Incorporated","MA00014526","FAIRWAYS NORTH, INC.",,"700 NE 14TH AVE","HALLANDALE","FL","330092732"
"PR2S018156",2026,"FAIRWAYS SOUTH","Broward","300 NE 14TH AVE","HALLANDALE","FL","330097429",101,01/01/1968,"Approved","Incorporated","MA00009507","FAIRWAYS SOUTH, INC., THE",," 200-300 NE 14TH AVE","HALLANDALE","FL","330097429"
"PR2V003960",2215,"FISHERMAN'S VILLAGE OWNERS ASSOC. INC.","Glades"," U.S. HIGHWAY 27","MOORE HAVEN","FL","33471",36,01/01/1984,"Approved","Incorporated","MA00003126","FISHERMAN'S VILLAGE OWNERS ASSN., INC.",," P.O. BOX 1034","MOORE HAVEN","FL","334710311"
"PR2S017623",1966,"FIVE HUNDRED FORTY-FOUR APTS","Dade","544 MICHIGAN AVE","MIAMI BEACH","FL","331396330",14,01/01/1959,"Approved","Incorporated","MA00001231","FIVE HUNDRED FORTY-FOUR APTS., INC.,THE",,"544 MICHIGAN AVE","MIAMI BEACH","FL","331396330"
"PR2S016527",1846,"FIVE TWENTY","Broward","520 S 19TH AVE","HOLLYWOOD","FL","330205050",10,01/01/1963,"Approved","Incorporated","MA00007071","FIVE TWENTY, INC.","C/O TYE ORLANIS","424 SOUTH 13TH AVENUE","HOLLYWOOD","FL","33019"
"PR2X015533",2429,"FLORICANA","Palm Beach","710 N K ST","LAKE WORTH","FL","334602659",8,01/01/1962,"Approved","Incorporated","MA00002099","FLORICANA, INC.","c/o OK REAL ESTATE"," P.O. BOX 1009","LAKE WORTH","FL","33460"
"PR2V012453",2232,"FONTAINEBLEAU TERRACE, A COOP","Bay","14401 W HWY 98 ALT","PANAMA CITY BEACH","FL","32407",124,02/17/1981,"Approved","Incorporated","MA00010416","FONTAINEBLEAU OWNERS ASSOCIATION",,"14401 FRONT BEACH ROAD","PANAMA CITY BEACH","FL","32413"
"PR2506",2521,"FOREST GLENN CO-OP INC","Hernando","1431 FRIAR TUCK LN","SPRING HILL","FL","34607",89,06/07/2005,"Approved","Incorporated","MA67358","FOREST GLENN CO-OP, INC",,"1431 FRIAR TUCK LANE","SPRING HILL","FL","34807"
"PR2S018029",2013,"FORTY SALAMANCA","Dade","40 SALAMANCA AVE","CORAL GABLES","FL","331344123",11,11/11/1957,"Approved","Incorporated","MA00002965","FORTY SALAMANCA CORP.","C/O L.M. QUALITY MGMT. SERVICES CORP."," P.O. BOX 44-0915","MIAMI","FL","331440915"
"PR2S017500",1954,"FOUNTAIN HOUSE","Palm Beach","1877 S OCEAN BLVD","DELRAY BEACH","FL","334836544",12,02/01/1959,"Approved","Incorporated","MA00013803","FOUNTAIN HOUSE, INC.","C/O FISHMAN ASSOCIATES CPAS PA","1880 N CONGRESS AVE, SUITE 225","BOYNTON BEACH","FL","33426"
"PR2S016957",1899,"FOUNTAIN HOUSE SOUTH","Palm Beach","1877 S OCEAN BLVD","DELRAY BEACH","FL","334836545",12,09/07/1960,"Approved","Incorporated","MA00008802","FOUNTAIN HOUSE SOUTH, INC.","C/O FISHMAN ASSOCIATES CPAS PA","1880 N CONGRESS AVE, SUITE 225","BOYNTON BEACH","FL","33426"
"PR2S015878",1783,"FOUNTAINVIEW CLUB 3","Dade","935 PALMERO AVENUE","CORAL GABLES","FL","33134",4,01/01/1957,"Approved","Incorporated","MA00011326","FOUNTAINVIEW CLUB # 3",,"935 PALERMO AVENUE APT 2-A","CORAL GABLES","FL","33134"
"PR2S015334",1722,"FOUNTAINVIEW CLUB 4","Dade","925 PALMERO AVE.","CORAL GABLES","FL","33134",4,06/07/1957,"Approved","Incorporated","MA00006346","FOUNTAIN VIEW CLUB # 4","C/O TRISTAN BOURGOIGNIE, P.A.","5975 SUNSET DR, SUITE 603","CORAL GABLES","FL","33134"
"PR2S018290",2040,"FOUR HUNDRED FIFTY-FIVE WORTH AVE","Palm Beach","455 WORTH AVE","PALM BEACH","FL","334804519",29,02/22/1957,"Approved","Incorporated","MA00012205","FOUR HUNDRED FIFTY-FIVE WORTH AVE CORP",,"455 WORTH AVE","PALM BEACH","FL","334804519"
"PR2528",2545,"FOUR SEASONS ESTATES RESIDENT OWNED COMMUNITY INC","Pinellas","13225 101ST STREET","LARGO","FL","33773",335,08/18/2006,"Approved","Incorporated","MA69596","FOUR SEASONS ESTATES RESIDENT OWNED COMMUNITY INC",,"13225 101ST STREET SE CLUBHOUSE","LARGO","FL","33773"
"PR2V017017",2247,"FOUR WAYS OF MIAMI BEACH","Dade","7510 DICKENS AVE","MIAMI BEACH","FL","331412277",4,01/01/1968,"Approved","Delinquent","MA00001375","4-WAYS OF MIAMI BEACH INC",,"7510 DICKENS AVE APT 4","MIAMI BEACH","FL","33141"
"PR2V011370",2231,"FOURTEEN HUNDRED FORTY-SIX DRIVE COOP","Dade","1446 OCEAN DR","MIAMI BEACH","FL","331394124",45,04/30/1980,"Approved","Incorporated","MA00014614","1446 OCEAN DRIVE ASSN INC","C/O TRIDENT MANAGEMENT","800 WEST AVE SUITE C1","MIAMI BEACH","FL","33139"
"PR2S016832",1884,"FOXGLOVE, THE","Broward","1801 S SURF RD","HOLLYWOOD","FL","330192401",39,03/01/1963,"Approved","Incorporated","MA00002241","FOXGLOVE,   INC",,"2130 HOLLYWOOD BOULEVARD","HOLLYWOOD","FL","33020"
"PR2V026228",2413,"FRANCIS I, A CO-OP","Highlands","401 PAULINE STREET","SEBRING","FL","33872",225,07/02/2001,"Approved","Incorporated","MA00024618","FRANCIS I COOPERATIVE ASSN INC",,"8196 SEBRING DRIVE","SEBRING","FL","33870"
"PR2S016293",1825,"FRATERNITY HOUSE","Dade","250 MERIDIAN AVE","MIAMI BEACH","FL","331397025",10,10/01/1958,"Approved","Incorporated","MA00013084","FRATERNITY HOUSE, INC.","C/O FRANMAR MANAGEMENT SERVICES","3550 BISCAYNE BLVD. SUITE # 210","MIAMI","FL","33137"
"PR2S015744",1768,"FREEDOM HOUSE","Dade","655 MERIDIAN AVE","MIAMI BEACH","FL","331396409",24,08/01/1960,"Approved","Incorporated","MA00008082","FREEDOM HOUSE, INC.","C/O K BONANNO","655 MERIDIAN AVE #19","MIAMI BEACH","FL","33139"
"PR2V020949",2294,"FRIENDLY SHORES, A COOP","Volusia","2201 SOUTH RIDGEWOOD","EDGEWATER","FL","32032",44,12/06/1988,"Approved","Incorporated","MA00019518","FRIENDLY SHORES HOMEOWNERS ASSN INC","C/O KIMBERLY SCHMDT"," PO BOX 1303","NEW SMYRNA BEACH","FL","32168"
"PR2S018555",2070,"FT. LAUDERDALE SURF CLUB","Broward","425 BAYSHORE DR","FORT LAUDERDALE","FL","333044222",43,12/08/1969,"Approved","Incorporated","MA00007939","FT. LAUDERDALE SURF CLUB, INC.",,"425 BAYSHORE DR #43","FORT LAUDERDALE","FL","33304"
"PR2V022317",2327,"GARDEN COURT OF NAPLES, INC.","Collier"," NW CORNER 8TH AVE & 3RD STREET","NAPLES","FL","33940",24,07/12/1962,"Approved","Incorporated","MA00020703","GARDEN COURT OF NAPLES INC","C/O PARAMOUNT PROPERTY MANAGEMENT","5629 STRAND BLVD, SUITE 412","NAPLES","FL","34110"
"PR2V020409",2283,"GARDEN COVE, A COOP","Lee"," RR #78, IONA ROAD","FORT MYERS","FL","33908",100,05/06/1988,"Approved","Incorporated","MA00018986","GARDEN COVE RESIDENCE ASSOCIATION INC","C/O FLORIDA SUNSET MGMT","1520 ROYAL PALM SQUARE BLVD #360","FORT MYERS","FL","33919"
"PR2S018808",2100,"GARDEN ISLES APTS 2","Broward","651 PINE DR 2","POMPANO BEACH","FL","330607220",30,09/10/1969,"Approved","Incorporated","MA00011472","GARDEN ISLES APTS. # 2 INC","C/O WATERHOUSE REAL ESTATE","224 COMMERCIAL BLVD #203","LAUDERDALE-BY-THE-SE","FL","33308"
