"PR1V005015",67120,"BLUE POINT CONDO","Collier","1686 BLUE POINT AVE","NAPLES","FL","339624541",16,03/09/1984,"Approved","Recorded","MA00000085","BLUE POINT CONDO ASSOC INC","C/O KEVIN P GAFFNEY ACCOUNTANT","3400 NORTH TAMIAMI TRAIL SUITE 302","NAPLES","FL","34103"
"PR1V012714",67580,"BLUE SKY CONDO.","Dade","7300 BYRON AVE","MIAMI","FL","331412601",27,01/01/1979,"Approved","Delinquent","MA00012204","BLUE SKY ASSOCIATION, INC",,"7300 BYRON AVE- OFFICE","MIAMI BEACH","FL","33141"
"PR72609",74651,"BLUE WAVE CONDO","Brevard","130 ROOSEVELT AVENUE","SATELLITE BEACH","FL","32937",16,04/11/2006,"Approved","Delinquent","MA67535","BLUE WAVE CONDO ASSN, INC","C/O ESA BLUE WAVE","150 COCOA ISLES BLVD 202","COCOA BEACH","FL","32931"
"PR71118",73139,"BLUE WAVES CONDO","Dade","1135 92ND STREET","BAY HARBOR ISLANDS","FL","33154",8,12/30/2004,"Approved","Recorded","MA66050","BLUE WAVES CONDO ASSN",,"5201 NW 77 AVENUE SUITE 400","MIAMI","FL","33166"
"PR1V003030",67019,"BOARDWALK CONDOMINIUM","St. Lucie","715 S OCEAN DR","FORT PIERCE","FL","349493217",13,03/10/1983,"Approved","Recorded","MA00000792","BOARDWALK OWNERS ASSN INC","C/O ADVANTAGE PROPERTY MGMT","1111 SE FEDERAL HIGHWAY SUITE 100","STUART","FL","34994"
"PR1V012358",67559,"BOCA CERRO, A CONDO","Palm Beach","260 NW 19TH ST","BOCA RATON","FL","33432",18,03/24/1981,"Approved","Recorded","MA00009864","BOCA CERRO CONDO ASSN INC","C/O PHOENIX MANAGEMENT SERVICES","4800 N STATE ROAD 7 SUITE 105","LAUDERDALE LAKES","FL","33319"
"PR73615",75667,"BOCA CIEGA SHORES, A CONDO","Pinellas","245 104TH AVENUE","TREASURE ISLAND","FL","33706",11,07/24/2006,"Approved","Recorded","MA68541","BOCA CIEGA SHORES CONDO ASSN, INC",,"250 104TH AVENUE","TREASURE ISLAND","FL","33706"
"PR1V014661",67675,"BOCA ENTRADA I CONDO","Palm Beach","10110 BOCA ENTRADA BLVD","BOCA RATON","FL","334285837",24,12/02/1983,"Approved","Recorded","MA00012518","BOCA ENTRADA I CONDO ASSN INC","C/O PATRICIA BELL","10110 BOCA ENTRADA BLVD APT 102","BOCA RATON","FL","33428-5841"
"PR1V001710",66943,"BOCA GOLFVIEW CONDOMINIUM","Palm Beach","200 E ROYAL PALM RD","BOCA RATON","FL","334325031",50,05/26/1982,"Approved","Delinquent","MA00002152","BOCA GOLFVIEW CONDO ASSN","C/O GRANT PROPERTY MANAGEMENT","1599 NW 9 AVENUE SUITE 2","BOCA RATON","FL","33486"
"PR1V006760",67217,"BOCA HOUSE CONDO","Palm Beach"," 698-750 SPANISH RIVER BLVD","BOCA RATON","FL","33431",75,03/15/1979,"Approved","Recorded","MA00001874","BOCA HOUSE CONDO ASOC INC","C/O JMD PROPERTIES INC","904 SE 5TH AVENUE","DELRAY BEACH","FL","33483"
"PR1V015487",67706,"BOCA REEF","Palm Beach","3051 S OCEAN BLVD","BOCA RATON","FL","334328357",50,06/16/1971,"Approved","Recorded","MA00006981","BOCA REEF CONDO ASSN INC",,"1215 E HILLSBORO BLVD","DEERFIELD BEACH","FL","33441"
"PR1V008002",67290,"BOCA SHORES, A CONDO","Pinellas","8911 BLIND PASS RD","ST PETERSBURG BEACH","FL","337061436",190,02/08/1980,"Approved","Recorded","MA00007764","BOCA SHORES CONDO ASSN","C/O RESOURCE PROPERTY MANAGEMENT","7300 PARK STREET","SEMINOLE","FL","33777"
"PR69643",71664,"BOCA VIEW CONDOS","Palm Beach","1000 SPANISH RIVER RD","BOCA RATON","FL","33432",72,12/16/2004,"Approved","Recorded","MA64595","BOCA VIEW CONDO ASSN INC",,"1000 SPANISH RIVER RD","BOCA RATON","FL","33432"
"PR70777",72797,"BOCAR CONDO","Palm Beach","3201 CLINT MOORE ROAD","BOCA RATON","FL","33496",196,07/21/2005,"Approved","Recorded","MA65710","BOCAR CONDO ASSN INC","C/O BERRI PARKOFF","3201 CLINT MOORE RD","BOCA RATON","FL","33496"
"PR75908",78068,"BOGART, A CONDO","Dade","700 16TH STREET","MIAMI BEACH","FL","33139",19,05/03/2016,"Approved","Recorded","MA70967","BOGART CONDO ASSN INC","C/O ROYAL MANAGEMENT GROUP","750 COLLINS AVE SUITE 100","MIAMI BEACH","FL","33139"
"PR71740",73772,"BONA VISTA CONDO","Seminole","821 CAMARGO WAY","ALTAMONTE SPRINGS","FL","32714",252,09/01/2005,"Approved","Recorded","MA66674","BONA VISTA SEMINOLE CONDO ASSN,   INC","C/O STEVEN SCHIFF, ASSN TREASURER","821 CAMARGO WAY UNIT 101","ALTAMONTE SPRINGS","FL","32714"
"PR76304",78467,"BOOT KEY VIEW CONDO","Monroe","307 SOMBRERO BLVD STE 7","MARATHON","FL","33050",8,06/27/1975,"Acknowledged","Recorded","MA71370","BOOT KEY VIEW CONDO ASSN INC","ATTN: MARLENE C MORATO CPA","5800 OVERSEAS HWY STE 17","MARATHON","FL","33050"
"PR72041",74073,"BORDEAUX, A CONDO THE","Orange","1960 ERVING CIRCLE","OCOEE","FL","34761",199,11/03/2005,"Approved","Delinquent","MA66978","BORDEAUX CONDO ASSOC, INC THE",,"1960 IRVING CIRCLE","OCOEE","FL","34761"
"PR1V003395",67041,"BOUGAIN-VILLA, A CONDO","Dade"," 1065-98TH STREET","BAY HARBOR ISLAND","FL","33154",12,02/02/1981,"Approved","Delinquent","MA00001827","BOUGAIN-VILLA OF BAY HARBOR ISLAND CONDO ASSN","C/O QUINTANA THAIRY","1065 98TH ST #7","BAY HARBOR ISLANDS","FL","33154"
"PR1V024869",68178,"BOUGAINVILLEA SOUTH, A CONDO","Dade","619 EUCLID AVENUE","MIAMI BEACH","FL","33139",12,03/19/1999,"Approved","Recorded","MA00023184","BOUGAINVILLEA SOUTH CONDO ASSN INC","C/O REGATTA REAL ESTATE MGMT INC","1234 WASHINGTON AVE 3RD FLOOR","MIAMI BEACH","FL","33139"
"PR1V026344",68389,"BOURNE HILLS CONDO","Orange","708 S SUMMERLIN AVE","ORLANDO","FL","32801",2,06/19/2002,"Approved","Recorded","MA00024732","BOURNE HILLS CONDO ASSN INC",,"1017 E SOUTH STREET","ORLANDO","FL","32801"
"PR72532",74574,"BOW POINT ON THE BEACH CONDOS","Sarasota","7990 MANASOTA KEY ROAD","ENGLEWOOD","FL","34223",13,09/09/2008,"Approved","Recorded","MA67458","BOW POINT ON THE BEACH CONDO ASSN INC","C/O MANASOTA KEY HOLDINGS LLC","7990 MANASOTA KEY RD","ENGLEWOOD","FL","34223"
"PR1V026589",68419,"BOXWOOD AT BAYMEADOWS, A CONDO","Duval","4915 BAYMEADOWS RD","JACKSONVILLE","FL","32217",100,03/12/2003,"Approved","Recorded","MA00024975","BOXWOOD AT BAYMEADOWS CONDO ASSN INC","C/O INTERLACED PROPERTY SOLUTIONS","5991 CHESTER AVENUE #203","JACKSONVILLE","FL","32217"
"PR1V015621",67712,"BOYNTON BEACH VILLAGE","Palm Beach","407-17 NE 17 AVE","BOYNTON BCH","FL","33435",16,01/01/1975,"Approved","Recorded","MA00009515","BOYNTON BEACH VILLAGE ASSN",," PO BOX: 290","LAKE WORTH","FL","33460"
"PR69791",71812,"BOYNTON LANDINGS CONDO","Palm Beach","2301 NORTH CONGRESS AVE","BOYNTON BEACH","FL","33426",196,05/27/2004,"Approved","Recorded","MA64741","BOYNTON LANDINGS CONDO ASSN INC",,"2309 N CONGRESS AVE","BOYNTON BEACH","FL","33426"
"PR1V013382",67607,"BRANDYCHASE, A CONDOMINIUM","Hillsborough","4325 AEGEAN DR","TAMPA","FL","336112414",168,04/21/1981,"Approved","Recorded","MA00004247","BRANDYCHASE CONDO ASSN,   INC","C/O VANGUARD MANAGEMENT GROUP","10500 UNIVERSITY CENTER DR SUITE 190","TAMPA","FL","33612"
"PR1V009276",67383,"BRANDYWINE, A CONDO","Alachua","2811 SW ARCHER RD","GAINESVILLE","FL","326081824",252,10/26/1984,"Approved","Delinquent","MA00010625","BRANDYWINE ASSN OF CONDO OWNERS INC",," PO BOX 143086","GAINESVILLE","FL","32614"
"PR1V014106",67636,"BRAVADO OCEAN CONDO","Palm Beach","112 BRAVADO LN","PALM BEACH SHORES","FL","33404",4,09/24/1984,"Approved","Delinquent","MA00012549","BRAVADO OCEAN","C/O KIMBERLY HOSKIN","112 BRAVADO LN","RIVIERA BEACH","FL","33404"
"PR1V026658",68428,"BRAZILIAN COURT HOTEL AND CONDO","Palm Beach","301 AUSTRALIAN AVENUE","PALM BEACH","FL","33480",79,07/20/2004,"Approved","Recorded","MA00025051","BRAZILIAN COURT CONDO ASSOC., INC.",," PO BOX 31478","PALM BEACH GARDENS","FL","33420"
"PR71737",73769,"BREAKWATER VILLAS, A CONDO","Indian River"," 1131-1144 3RD AVENUE","VERO BEACH","FL","32960",40,02/13/2006,"Approved","Recorded","MA66671","BREAKWATER VILLAS CONDO ASSN INC","C/O SOUNDVIEW  PROPERTY MANAGEMENT","333 17TH STREET, SUITE A","VERO BEACH","FL","32960"
"PR72768",74811,"BREEZES AT PALM AIRE CONDO","Broward","2801 NORTH COURSE DRIVE","POMPANO BEACH","FL","33069",288,02/03/2006,"Approved","Recorded","MA67691","BREEZES AT PALM AIRE CONDO ASSN INC","C/O DEBRA KARLL","2801 N COURSE DRIVE","POMPANO BEACH","FL","33069"
"PR1V001293",66919,"BRETTON WOODS, A CONDO","Marion","2420 NE 7TH ST","OCALA","FL","344706219",106,09/02/1982,"Approved","Recorded","MA00008150","BRETTON WOODS CONDO ASSN INC",,"2420 NE 7TH ST","OCALA","FL","344706219"
"PR72336",74376,"BRIAR LANDING AT THE ENCLAVE CONDO","Collier","7701 DAVIS BLVD","NAPLES","FL","34104",240,04/21/2006,"Approved","Recorded","MA67268","BRIAR LANDING AT THE ENCLAVE CONDO ASSN INC","C/O CLUBHOUSE OFFICE","1385 WILDWOOD LAKES BLVD","NAPLES","FL","34104"
"PR72961",75004,"BRIARWOOD A CONDO","Escambia","1040 EAST OLIVE RD","PENSACOLA","FL","32514",143,03/31/2006,"Approved","Recorded","MA67887","BRIARWOOD ASSN INC","C/O PACIFICA BRIARWOOD LLC","1775 HANCOCK STREET SUITE 200","SAN DIEGO","CA","92110"
"PR1V002511",66978,"BRIARWOOD, A CONDO","Orange","3331 N WESTMORELAND DR","ORLANDO","FL","328043646",16,01/26/1982,"Approved","Delinquent","MA00012849","BRIARWOOD CONDO ASSN INC","C/O HMI","760 FLORIDA CENTRAL PARKWAY SUITE 200","LONGWOOD","FL","32750"
"PR69650",71671,"BRICK HOUSES CONDO","Alachua","1022 SW 1ST AVE","GAINESVILLE","FL","32601",3,08/05/2004,"Approved","Delinquent","MA64602","BRICK HOUSES CONDO ASSN INC","C/O ORANGE AND BLUE APARTMENT INVESTORS","3461 SW 2ND AVE ATTN: LEASING OFFICE","GAINESVILLE","FL","32607"
"PR1V005230",67133,"BRICKELL BISCAYNE, A CONDO","Dade","510 SW 25TH RD","MIAMI","FL","331292206",170,01/01/1979,"Approved","Recorded","MA00008116","BRICKELL BISCAYNE CONDO ASSN",,"150 SOUTHEAST 25TH RD","MIAMI","FL","33129"
"PR73491",75542,"BRICKELL INN CONDO, THE","Dade","1950 BRICKELL AVE","MIAMI","FL","33128",11,04/27/2006,"Acknowledged","Delinquent","MA68412","BRICKELL INN CONDO ASSN INC THE","C/O REGATTA REAL ESTATE MANAGEMENT INC","1234 WASHINGTON AVE 3RD FLOOR","MIAMI BEACH","FL","33139"
"PR1V022859",67979,"BRICKELL KEY II CONDO","Dade","540 BRICKELL KEY DRIVE","MIAMI","FL","33131",394,05/13/1994,"Approved","Recorded","MA00021184","BRICKELL KEY II CONDO ASSN INC",,"8200 NW 33RD STREET SUITE 300","DORAL","FL","33122-1901"
"PR1V008318",67312,"BRICKELL TOWN HOUSE, A CONDO","Dade","2451 BRICKELL AVE","MIAMI","FL","331292498",361,09/27/1979,"Approved","Recorded","MA00002715","BRICKELL TOWN HOUSE ASSN",,"2451 BRICKELL AVE","MIAMI","FL","33129"
"PR69604",71625,"BRICKELL VISTA, A CONDO","Dade","126 SW 17TH ROAD","MIAMI","FL","33129",45,04/15/2004,"Approved","Recorded","MA64556","BRICKELL VIEW CONDO ASSN,   INC",," PO BOX 451235","MIAMI","FL","33245"
"PR69148",69169,"BRICKELL WEST, A CONDO","Dade","445 SW 11TH ST","MIAMI","FL","33143",34,11/08/2005,"Approved","Recorded","MA64103","BRICKELL WEST CONDO ASSN INC","C/O UNITE PROPERTY MANAGEMENT","941 SW 122ND AVE","MIAMI","FL","33184"
"PR73452",75503,"BRIDGEWATER PLACE CONDO","Pinellas","115 112TH AVE NE","ST. PETERSBURG","FL","33716",260,07/11/2006,"Approved","Recorded","MA68373","BRIDGEWATER PLACE CONDO ASSN INC",,"115 112TH AVE NE","ST. PETERSBURG","FL","33716"
"PR1V009801",67422,"BRIGHTWATER BEACH, A CONDO","Pinellas","175 55TH AVENUE","ST. PETERSBURG","FL","337062349",18,01/01/1981,"Approved","Recorded","MA00007739","BRIGHTWATER BEACH CONDO ASSN INC","C/O AMERI-TECH PROPERTY MGMT","24701 US HWY 19 N. SUITE # 102","CLEARWATER","FL","33763"
"PR71670",73702,"BRISA DEL MAR CONDOS","Brevard","280 E HAYES AVE","COCOA BEACH","FL","32931",14,07/18/2005,"Approved","Recorded","MA66603","BRISA DEL MAR CONDOS ASSN, INC","C/O STEVE LARE, PRESIDENT","768 LAGO DRIVE #303","PORT CANAVERAL","FL","32920"
"PR71500",73532,"BRISTOL BAY CONDO THE","Volusia","401 BANANA CAY DRIVE","SOUTH DAYTONA","FL","32121",228,09/14/2005,"Approved","Delinquent","MA66427","BRISTOL BAY CONDO ASSN INC THE","C/O PRIDE ASSOC. & COMMUNITY MGMT","4639 S. CLYDE MORRIS BLVD SUITE # 106","PORT ORANGE","FL","32129"
"PR1V023259",68021,"BRISTOL CONDO, THE","Dade","1350 PENNSYLVANIA","MIAMI BEACH","FL","33139",15,05/25/1995,"Approved","Recorded","MA00021598","BRISTOL CONDO INC","C/O BLUE SKY MIAMI INC","1680 MICHIGAN AVE SUITE 908","MIAMI BEACH","FL","33139"
"PR1V010199",67448,"BRITTANY, A CONDO THE","Palm Beach","3575 S OCEAN BLVD","SOUTH PALM BEACH","FL","334805730",52,01/18/1980,"Approved","Recorded","MA00002065","BRITTANY CONDO ASSN, THE",,"3599 23RD AVE SOUTH, SUITE 8","LAKE WORTH","FL","33461"
"PR73774",75828,"BRITTANY'S PLACE, A CONDO","Pinellas","7298 ULMERTON ROAD","LARGO","FL","33771",96,07/14/2006,"Approved","Recorded","MA68702","BRITTANY'S PLACE CONDO ASSN INC","C/O AMERI-TECH PROPERTY MANAGEMENT","24701 US HWY 19 NORTH STE. 102","CLEARWATER","FL","33763"
"PR73894",75951,"BRIZZA AT HOLLYWOOD CONDO","Broward","3601 MONROE STREET","HOLLYWOOD","FL","33021",41,12/20/2006,"Approved","Recorded","MA68815","BRIZZA AT HOLLYWOOD CONDO ASSN INC",,"151 N NOB HILL RD SUITE 442","PLANTATION","FL","33324"
"PR1V003924",67073,"BROADVIEW TERRACE, A CONDO","Duval","1560 LANCASTER TER","JACKSONVILLE","FL","322044101",54,04/30/1981,"Approved","Delinquent","MA00014015","BROADVIEW TERRACE CONDO ASSN INC",,"1560 LANCASTER TER","JACKSONVILLE","FL","322044101"
"PR1V025914",68320,"BROADWAY MARQUEE CONDO, THE","Orange","520 BROADWAY AVENUE","ORLANDO","FL","32801",12,04/03/2002,"Approved","Recorded","MA00024303","BROADWAY MARQUEE CONDO ASSN,   INC",," PO BOX 783367","WINTER GARDEN","FL","34778"
"PR72839",74882,"BRONOUGH STREET CONDOS","Leon","1233 AND 1235 N BRONOUGH ST","TALLAHASSEE","FL","32303",4,02/13/2006,"Approved","Delinquent","MA67766","BRONOUGH STREET CONDO ASSOC, INC","C/O SMITH RAA LLC, OWNER","52 TUSCAN WAY, STE 202 #167","SAINT AUGUSTINE","FL","32092"
"PR1V009926",67434,"BROOK HAVEN A CONDO","Palm Beach","1025 CASUARINA RD","DELRAY BEACH","FL","334836739",7,03/27/1984,"Approved","Recorded","MA00007474","BROOK HAVEN CONDO ASSN., INC.","C/O GALLUP ACCOUNTING","100 E LINTON BLVD #406B","DELRAY BEACH","FL","33483"
"PR1V025700",68289,"BROOKLYN CONDO HOTEL, THE","Dade","320 EUCLID AVENUE","MIAMI BEACH","FL","33139",17,06/28/2002,"Approved","Recorded","MA00024090","BROOKLYN CONDO HOTEL ASSOC., INC., THE","C/O MATTHEW RAZOOK, ASSN PRESIDENT","945 MICHIGAN AVE UNIT 2","MIAMI BEACH","FL","33139"
"PR71604",73636,"BROWNSVILLE GARDENS CONDO","Dade","7130 SW 43 STREET","MIAMI","FL","33155",52,11/28/2005,"Approved","Delinquent","MA66535","BROWNSVILLE GARDENS CONDO ASSN INC","C/O COSMOS MANAGEMENT SERVICES INC","14411 COMMERCE WAY SUITE 240","MIAMI LAKES","FL","33016"
"PR74002",76071,"BUNGALOW SIX CONDO","Dade","932 - 940 SW 6TH STREET","MIAMI","FL","33130",8,08/25/2006,"Approved","Recorded","MA68927","BUNGALOW SIX CONDO ASSN INC","C/O SOUTH FLORIDA PROPERTY MGMT","5600 SW 135 AVENUE SUITE 108","MIAMI","FL","33183"
"PR74150",76219,"BUNGALOWS OF PORT ORANGE, A CONDO","Volusia","1025 EAGLE LAKE TRAIL","PORT ORANGE","FL","32129",77,01/29/2007,"Approved","Recorded","MA69076","BUNGALOWS OF PORT ORANGE CONDO","C/O PAUL STEINFURTH, ASSN PRESIDENT","3250 MARY ST SUITE 306","MIAMI","FL","33133"
"PR1S006043",56912,"BURNS COURT ENCLAVE, A CONDO","Sarasota"," 1534-1542 OAK STREET","SARASOTA","FL","34236",6,06/08/1984,"Approved","Recorded","MA00001333","BURNS COURT ENCLAVE CONDO ASSN INC","C/O TUTTLE ENTERPRISES, INC."," P.O. BOX 3409","SARASOTA","FL","34230"
"PR76055",78215,"BURTON POINT, A CONDO","Broward","535 HENDRICKS ISLE","FORT LAUDERDALE","FL","33301",27,12/07/1981,"Acknowledged","Recorded","MA00005666","BURTON POINT INC",," PO BOX 460909","FORT LAUDERDALE","FL","33346"
"PR1V023917",68081,"BYBLOS, A CONDO","Dade","95 SOUTH SHORE DRIVE","MIAMI BEACH","FL","33141",4,02/28/1998,"Approved","Recorded","MA00022216","BYBLOS APARTMENTS CONDO ASSN INC","C/O NELSON MAGANA, REGISTERED AGENT","95 SOUTH SHORE DRIVE UNIT 4","MIAMI BEACH","FL","33141"
"PR74003",76072,"BYRON AVENUE, A CONDO","Dade","7345 BYRON AVENUE","MIAMI BEACH","FL","33141",12,04/25/2007,"Approved","Delinquent","MA68926","BYRON AVENUE CONDO ASSN INC","C/O 7345 BYRON AVENUE LLC, OWNER","8700 NORTH KENDALL DR SUITE 101","MIAMI","FL","33176"
"PR73623",75674,"BYRON BEACH, A CONDOMINIUM","Dade","1265 NORTH BISCAYNE POINT ROAD","NORTH BAY VILLAGE","FL","33141",14,08/17/2006,"Approved","Delinquent","MA68547","BYRON BEACH COMDOMINIUM ASSOCIATION, INC.","C/O 8329 BYRON LLC","9101 BAY DR","SURFSIDE","FL","33154"
"PR75388",77529,"BRIGHTON LANDINGS CONDO","Broward"," 10530-10540 NW 29TH COURT","CORAL SPRINGS","FL","33065",6,02/23/2009,"Acknowledged","Recorded","MA70433","Brighton Landings Condo Assn Inc","C/O LGG REAL ESTATE LLC","42 S CRESCENT","MAPLEWOOD","NJ","07040"
"PR1V012188",67552,"CYPRESS COVE CONDO","Broward","663 CYPRESS LN","WILTON MANORS","FL","333053902",32,06/21/1978,"Approved","Recorded","MA00009798","C & C CONDO ASSOC","C/O EXCLUSIVE PROPERTY MANAGEMENT","2945 WEST CYPRESS CREEK ROAD SUITE 201","FORT LAUDERDALE","FL","33309"
"PR75670",77828,"CARRIAGE HOUSE BEACH RESORT, A CONDO","Pinellas","3200 NORTH GULF BOULEVARD","BELLEAIR BEACH","FL","33786",40,07/21/2011,"Approved","Recorded","MA70692","C H BEACH RESORT CONDOMINIUM ASSOCIATION, INC","C/O QUALIFIED PROPERTY MANAGEMENT","5901 US HWY 19 7Q","NEW PORT RICHEY","FL","34652"
"PR1P021739",53165,"CASABLANCA WEST UNIT II CONDO","Alachua","2735 S.W. 35TH PLACE","GAINESVILLE","FL","32608",14,06/07/1991,"Approved","Recorded","MA00020170","C W UNIT II CONDO ASSN INC",,"502 NW 16TH AVENUE","GAINESVILLE","FL","32601"
"PR69753",71774,"CABANA BEACH CLUB, A CONDO","Manatee","5851 GULF OF MEXICO DR","LONGBOAT KEY","FL","34228",11,05/26/2004,"Approved","Recorded","MA64701","CABANA BEACH CLUB CONDO ASSN INC","C/O RESORTQUEST","4030 GULF OF MEXICO DR","LONGBOAT KEY","FL","34228"
"PR71033",73054,"CABANA KEY CONDO","Seminole","3780 IDLEBROOK DR","CASSELBERRY","FL","32707",160,06/07/2005,"Approved","Recorded","MA65965","CABANA KEY CONDO ASSOC, INC","C/O HMI","760 FLORIDA CENTRAL PARKWAY #200","LONGWOOD","FL","32750"
"PR1V001915",66959,"CADENAS CONDO","Dade","10740 SW 3RD ST","SWEETWATER","FL","331741443",20,11/11/1985,"Approved","Recorded","MA00013338","CADENAS CONDO ASSN","C/O  LOURDES ARISTA-SALADO","10740 SW 3RD ST APT 208","MIAMI","FL","33174"
"PR1V024795",68173,"CADIZ I, A CONDO","Dade","6215 WEST 22ND COURT","HIALEAH","FL","33016",29,09/15/1998,"Approved","Recorded","MA00023108","CADIZ I CONDO ASSN,   INC","C/O SOLUTIONS PROPERTY MANAGEMENT","2520 N.W. 97TH AVENUE SUITE #220","DORAL BRANCH","FL","33172"
"PR1V024796",68174,"CADIZ II, A CONDO","Dade","6278 WEST 22ND COURT","HIALEAH","FL","33016",23,09/15/1998,"Approved","Recorded","MA00023109","CADIZ II CONDO ASSN INC","C/O FLORIDA ADVANCED PROPERTIES INC","12895 SW 132 STREET # 103","MIAMI","FL","33186"
"PR1V005791",67161,"CAISSA CONDO","Dade","3100 SW 16TH ST UT 1600","MIAMI","FL","33145",2,05/05/1984,"Approved","Recorded","MA00006683","CAISSA CONDO ASSN",,"3100 SW 16TH ST UNIT 1600","MIAMI","FL","33145"
"PR74997",77085,"CALLE MINORGA CONDO","Sarasota","5108 CALLE MINORGA","SARASOTA","FL","34242",10,10/02/2007,"Approved","Delinquent","MA69959","CALLE MINORGA CONDO ASSN, INC.","C/O COMMUNIQUE MANAGEMENT","5824 BEE RIDGE ROAD #413","SARASOTA","FL","34233"
"PR71894",73926,"CALYPSO CAY CONDO","Broward","4160 NW 21ST ST","LAUDERHILL","FL","33313",106,09/13/2005,"Approved","Recorded","MA66825","CALYPSO CAY CONDO ASSOC","C/O ON CALL MANAGEMENT LLC NARESH BACHAN","4502 INVERRARY BLVD","LAUDERHILL","FL","33319"
"PR72559",74601,"CAMBRIDGE CONDOS","Dade","1855 WEST 56 STREET","HIALEAH","FL","33012",280,01/06/2006,"Approved","Delinquent","MA67485","CAMBRIDGE HOUSE CONDO ASSN,   INC","C/O TOWER MANAGEMENT SERVICES, INC.","900 W. 49 STREET SUITE 220","HIALEAH","FL","33012"
"PR1V001336",66920,"CAMELOT, A CONDO","Orange","5400 HANSEL AVE","ORLANDO","FL","328093484",230,09/17/1980,"Approved","Recorded","MA00009492","CAMELOT BY THE LAKE CONDO ASSN INC",,"2180 STATE ROAD 434 SUITE 5000","LONGWOOD","FL","32779"
"PR1V001684",66940,"CAMELOT SHORES, A CONDO","Broward","801 N.E. 18TH COURT","FT. LAUDERDALE","FL","333053836",44,02/24/1982,"Approved","Recorded","MA00003542","CAMELOT SHORES CONDO ASSN INC",,"801 NE 18 COURT # 100","FORT LAUDERDALE","FL","33305"
"PR1V009398",67391,"CAMERON, THE","Broward","505 N RIVERSIDE DR","POMPANO BEACH","FL","330624797",21,01/06/1984,"Approved","Recorded","MA00003190","CAMERON CONDO ASSOC INC, THE",,"753 RUE DES VOITURES-D'EAU","LEVIS","QC","G6V 8J9"
"PR1V018313",67791,"CAMINO NORTH","Palm Beach","250 SW 7TH ST","BOCA RATON","FL","334325976",20,03/10/1975,"Approved","Recorded","MA00006649","CAMINO NORTH CONDO ASSN.",,"7373 E COUNTRY CLUB BLVD","BOCA RATON","FL","33487"
"PR1P003443",51345,"CAMINO REAL VILLAGE I, A CONDO","Palm Beach","5850 CAMINO DEL MAR","BOCA RATON","FL","33433",64,03/31/1992,"Approved","Recorded","MA00010239","CAMINO REAL VILLAGE ASSN INC","C/O CAMPBELL PROPERTY MGMT","1215 E HILLSBORO BLVD","DEERFIELD BEACH","FL","33441"
"PR1V024061",68104,"CAMPBELL COURTYARD CONDO","Monroe","617 FLEMING STREET","KEY WEST","FL","33040",9,05/28/1997,"Approved","Recorded","MA00022370","CAMPBELL COURTYARD CONDO ASSOC., INC.",," PO BOX 753","KEY WEST","FL","33041"
"PR73227",75270,"CAMPUS EDGE, A CONDO","Alachua","2360 SW ARCHER ROAD","GAINESVILLE","FL","32608",168,04/13/2006,"Approved","Recorded","MA68155","CAMPUS EDGE CONDO ASSN INC",,"5950 NW 1ST PL SUITE 160","GAINESVILLE","FL","32607"
"PR73298",75341,"CAMPUS POINT, A CONDO","Alachua","1015 SW 9TH STREET","GAINESVILLE","FL","32601",40,06/12/2006,"Approved","Recorded","MA68226","CAMPUS POINT OF GAINESVILLE CONDO ASSN, INC.","C/O MORGAN FORREST","907 NW 13TH ST","GAINESVILLE","FL","32601"
"PR69651",71672,"CAMPUS STATION CONDO","Alachua","120 NW 8TH ST","GAINESVILLE","FL","32601",7,08/05/2004,"Approved","Recorded","MA64603","CAMPUS STATION CONDO ASSN INC","C/O BOSSHARDT PROPERTY MGT.","5522 B NW 43RD STREET SUITE A","GAINESVILLE","FL","32653"
"PR71618",73650,"LA MANCHA CONDOS","Alachua","914 SW 8TH AVE","GAINESVILLE","FL","32601",59,08/10/2005,"Approved","Delinquent","MA66550","CAMPUS WALK CONDOMINIUM ASSOCIATION INC",,"5950 NW 1ST PLACE SUITE 160","GAINESVILLE","FL","32607"
"PR1V014351",67657,"CANAL GROVES CONDO","Broward","3211 SW 44TH ST","FORT LAUDERDALE","FL","333126933",32,01/01/1980,"Approved","Recorded","MA00012402","CANAL GROVES CONDO ASSN INC","C/O ACCOUNTING LLC","3109 STIRLING RD SUITE 202","FORT LAUDERDALE","FL","33312"
"PR1V015825",67718,"CANAVERAL BREAKERS ANNEX","Brevard","8522 N ATLANTIC AVE","CAPE CANAVERAL","FL","329203517",42,04/01/1973,"Approved","Recorded","MA00004115","CANAVERAL BREAKERS ANNEX","C/O BJ/S BOOKKEEPING","2080 NEWFOUND HARBOR DRIVE","MERRITT ISLAND","FL","32952"
"PR71922",73954,"CAPE CORAL COVE CONDO","Lee","1751 FOUR MILE COVE PKWY","CAPE CORAL","FL","33904",289,10/03/2005,"Approved","Recorded","MA66856","CAPE CORAL COVE CONDO ASSN INC","C/O MARTIN GELLER, ASSN TREASURER","3 DANIEL CT","RANDOLPH","NJ","07869"
"PR1V007829",67273,"CAPISTRANO, A CONDO","Seminole","500 MAITLAND AVE","ALTAMONTE SPRINGS","FL","327016348",224,04/01/1980,"Approved","Recorded","MA00004488","CAPISTRANO CONDO ASSN INC","C/O LORI WADDICK","200 MAITLAND AVENUE, CLUBHOUSE","ALTAMONTE SPRINGS","FL","32701"
